pc: 0.5   ps: 0.16666666666666666   ph: 0.16666666666666666   pp: 0.1666666666666667   p_coef: 0.001   add(sub(X1, -0.921), X1)   length: 5   depth: 2   mae: 0.02412009965988853
pc: 0.9000000000000004   ps: 0.009999999999999893   ph: 0.009999999999999893   pp: 0.07999999999999985   p_coef: 0.001   add(sub(X1, -0.921), X1)   length: 5   depth: 2   mae: 0.024169759391118685
pc: 0.6000000000000001   ps: 0.10999999999999995   ph: 0.10999999999999995   pp: 0.18000000000000005   p_coef: 0.0005   add(add(X2, X5), sub(X5, -0.591))   length: 7   depth: 2   mae: 0.024188308910294012
pc: 0.7000000000000002   ps: 0.07666666666666659   ph: 0.07666666666666659   pp: 0.1466666666666666   p_coef: 0.001   add(sub(X1, -0.921), X1)   length: 5   depth: 2   mae: 0.02424066097152944
pc: 0.8500000000000003   ps: 0.043333333333333224   ph: 0.043333333333333224   pp: 0.06333333333333324   p_coef: 0.001   add(add(X1, X1), sqrt(0.848))   length: 6   depth: 2   mae: 0.024252853345693923
pc: 0.9000000000000004   ps: 0.016666666666666555   ph: 0.016666666666666555   pp: 0.06666666666666654   p_coef: 0.0005   add(add(X1, 0.696), sqrt(X1))   length: 6   depth: 2   mae: 0.02427577279383105
pc: 0.8000000000000003   ps: 0.05666666666666657   ph: 0.05666666666666657   pp: 0.08666666666666661   p_coef: 0.001   add(add(0.702, X1), sub(X1, -0.218))   length: 7   depth: 2   mae: 0.024295825700979178
pc: 0.5   ps: 0.15   ph: 0.15   pp: 0.19999999999999998   p_coef: 0.0015   add(X1, add(X1, 0.928))   length: 5   depth: 2   mae: 0.02430435035165611
pc: 0.8000000000000003   ps: 0.04666666666666656   ph: 0.04666666666666656   pp: 0.10666666666666663   p_coef: 0.001   sqrt(div(X0, 0.139))   length: 4   depth: 2   mae: 0.024313964194815005
pc: 0.7000000000000002   ps: 0.08999999999999993   ph: 0.08999999999999993   pp: 0.11999999999999998   p_coef: 0.0015   add(add(X1, X1), 0.920)   length: 5   depth: 2   mae: 0.02431645256626195
pc: 0.8500000000000003   ps: 0.026666666666666543   ph: 0.026666666666666543   pp: 0.0966666666666666   p_coef: 0.0005   add(add(X1, 0.898), X5)   length: 5   depth: 2   mae: 0.024365604581542615
pc: 0.7500000000000002   ps: 0.08333333333333326   ph: 0.08333333333333326   pp: 0.08333333333333326   p_coef: 0.0015   sub(add(X1, X5), -0.898)   length: 5   depth: 2   mae: 0.024370371830295827
pc: 0.6000000000000001   ps: 0.11333333333333329   ph: 0.11333333333333329   pp: 0.17333333333333334   p_coef: 0.001   add(X1, add(0.928, X1))   length: 5   depth: 2   mae: 0.024381183359929826
pc: 0.8500000000000003   ps: 0.026666666666666543   ph: 0.026666666666666543   pp: 0.0966666666666666   p_coef: 0.001   add(add(X1, X1), sqrt(-0.862))   length: 6   depth: 2   mae: 0.024431114397596907
pc: 0.9000000000000004   ps: 0.013333333333333225   ph: 0.013333333333333225   pp: 0.0733333333333332   p_coef: 0.0015   add(add(X1, X1), sqrt(-0.863))   length: 6   depth: 2   mae: 0.024457299721871176
pc: 0.8500000000000003   ps: 0.033333333333333215   ph: 0.033333333333333215   pp: 0.08333333333333326   p_coef: 0.001   add(X1, add(X1, 0.920))   length: 5   depth: 2   mae: 0.024606745397022834
pc: 0.8000000000000003   ps: 0.05333333333333323   ph: 0.05333333333333323   pp: 0.09333333333333327   p_coef: 0.001   sqrt(div(X1, 0.135))   length: 4   depth: 2   mae: 0.02463412991507156
pc: 0.9000000000000004   ps: 0.02666666666666655   ph: 0.02666666666666655   pp: 0.04666666666666655   p_coef: 0.001   add(add(X5, 0.897), X1)   length: 5   depth: 2   mae: 0.024668935738223447
pc: 0.7500000000000002   ps: 0.07999999999999992   ph: 0.07999999999999992   pp: 0.08999999999999996   p_coef: 0.0015   div(sqrt(X0), 0.373)   length: 4   depth: 2   mae: 0.024697905309778494
pc: 0.9000000000000004   ps: 0.016666666666666555   ph: 0.016666666666666555   pp: 0.06666666666666654   p_coef: 0.001   add(add(X5, 0.897), X1)   length: 5   depth: 2   mae: 0.024712655334604244
pc: 0.7500000000000002   ps: 0.07333333333333325   ph: 0.07333333333333325   pp: 0.10333333333333328   p_coef: 0.001   add(add(X1, X1), 0.919)   length: 5   depth: 2   mae: 0.024755790901094806
pc: 0.55   ps: 0.1333333333333333   ph: 0.1333333333333333   pp: 0.18333333333333335   p_coef: 0.0015   add(X1, sub(0.332, -0.989))   length: 5   depth: 2   mae: 0.024830233880397748
pc: 0.9000000000000004   ps: 0.033333333333333215   ph: 0.033333333333333215   pp: 0.033333333333333215   p_coef: 0.001   add(0.671, add(0.652, X1))   length: 5   depth: 2   mae: 0.02485522433460457
pc: 0.6500000000000001   ps: 0.10999999999999995   ph: 0.10999999999999995   pp: 0.13   p_coef: 0.001   sqrt(div(X0, -0.139))   length: 4   depth: 2   mae: 0.024871945197812464
pc: 0.6000000000000001   ps: 0.12999999999999998   ph: 0.12999999999999998   pp: 0.13999999999999993   p_coef: 0.0015   add(add(0.789, X1), sqrt(X2))   length: 6   depth: 2   mae: 0.024872221815869566
pc: 0.7000000000000002   ps: 0.09333333333333327   ph: 0.09333333333333327   pp: 0.11333333333333329   p_coef: 0.001   add(X1, add(X1, 0.931))   length: 5   depth: 2   mae: 0.02500645765221835
pc: 0.7000000000000002   ps: 0.09666666666666661   ph: 0.09666666666666661   pp: 0.10666666666666659   p_coef: 0.0015   div(add(0.953, X1), sqrt(0.624))   length: 6   depth: 2   mae: 0.025037418629567404
pc: 0.7500000000000002   ps: 0.06333333333333324   ph: 0.06333333333333324   pp: 0.1233333333333333   p_coef: 0.0015   div(sqrt(X1), 0.365)   length: 4   depth: 2   mae: 0.025140265472646806
pc: 0.7500000000000002   ps: 0.05999999999999991   ph: 0.05999999999999991   pp: 0.12999999999999995   p_coef: 0.0015   add(0.931, add(X1, X1))   length: 5   depth: 2   mae: 0.0251427177011641
pc: 0.8500000000000003   ps: 0.03999999999999989   ph: 0.03999999999999989   pp: 0.0699999999999999   p_coef: 0.001   add(sqrt(X1), add(0.699, X1))   length: 6   depth: 2   mae: 0.02524024964127839
pc: 0.8500000000000003   ps: 0.03666666666666655   ph: 0.03666666666666655   pp: 0.0766666666666666   p_coef: 0.001   add(add(X1, X1), 0.932)   length: 5   depth: 2   mae: 0.025285314005192527
pc: 0.6000000000000001   ps: 0.1233333333333333   ph: 0.1233333333333333   pp: 0.15333333333333332   p_coef: 0.0015   add(0.932, add(X1, X1))   length: 5   depth: 2   mae: 0.025324265604364984
pc: 0.9000000000000004   ps: 0.02666666666666655   ph: 0.02666666666666655   pp: 0.04666666666666655   p_coef: 0.0005   add(X1, sub(X1, -0.917))   length: 5   depth: 2   mae: 0.025331961329552188
pc: 0.8000000000000003   ps: 0.06333333333333324   ph: 0.06333333333333324   pp: 0.07333333333333325   p_coef: 0.001   add(add(X5, 0.762), sqrt(X2))   length: 6   depth: 2   mae: 0.025388825461414744
pc: 0.6500000000000001   ps: 0.09999999999999994   ph: 0.09999999999999994   pp: 0.15000000000000002   p_coef: 0.001   add(add(X1, X1), 0.932)   length: 5   depth: 2   mae: 0.025529809855139297
pc: 0.6500000000000001   ps: 0.11666666666666663   ph: 0.11666666666666663   pp: 0.1166666666666666   p_coef: 0.0015   add(X1, sub(X1, -0.932))   length: 5   depth: 2   mae: 0.025583615920389827
pc: 0.8500000000000003   ps: 0.033333333333333215   ph: 0.033333333333333215   pp: 0.08333333333333326   p_coef: 0.0015   add(add(X1, X1), 0.934)   length: 5   depth: 2   mae: 0.0256993417256381
pc: 0.8000000000000003   ps: 0.05333333333333323   ph: 0.05333333333333323   pp: 0.09333333333333327   p_coef: 0.0015   add(add(X1, X1), 0.916)   length: 5   depth: 2   mae: 0.025734026412929177
pc: 0.9000000000000004   ps: 0.009999999999999893   ph: 0.009999999999999893   pp: 0.07999999999999985   p_coef: 0.0015   add(add(X1, X1), 0.933)   length: 5   depth: 2   mae: 0.025782987002808847
pc: 0.6500000000000001   ps: 0.09999999999999994   ph: 0.09999999999999994   pp: 0.15000000000000002   p_coef: 0.0015   add(add(X1, X1), sqrt(0.839))   length: 6   depth: 2   mae: 0.02587205765089932
pc: 0.9000000000000004   ps: 0.016666666666666555   ph: 0.016666666666666555   pp: 0.06666666666666654   p_coef: 0.001   add(0.914, div(X1, 0.488))   length: 5   depth: 2   mae: 0.025916701649375404
pc: 0.9000000000000004   ps: 0.033333333333333215   ph: 0.033333333333333215   pp: 0.033333333333333215   p_coef: 0.001   add(add(X1, X1), 0.933)   length: 5   depth: 2   mae: 0.026015771058702234
pc: 0.6500000000000001   ps: 0.11666666666666663   ph: 0.11666666666666663   pp: 0.1166666666666666   p_coef: 0.0005   sqrt(div(X1, -0.134))   length: 4   depth: 2   mae: 0.02611165054512645
pc: 0.9000000000000004   ps: 0.029999999999999884   ph: 0.029999999999999884   pp: 0.03999999999999987   p_coef: 0.0015   sqrt(div(X1, 0.134))   length: 4   depth: 2   mae: 0.026166732556352563
pc: 0.6500000000000001   ps: 0.09333333333333327   ph: 0.09333333333333327   pp: 0.16333333333333333   p_coef: 0.001   add(add(X3, X1), div(X2, X3))   length: 7   depth: 2   mae: 0.026383617584013037
pc: 0.8000000000000003   ps: 0.043333333333333224   ph: 0.043333333333333224   pp: 0.11333333333333329   p_coef: 0.001   sqrt(div(X1, -0.135))   length: 4   depth: 2   mae: 0.026408896863435446
pc: 0.6500000000000001   ps: 0.10333333333333328   ph: 0.10333333333333328   pp: 0.1433333333333333   p_coef: 0.0005   sqrt(div(X1, 0.134))   length: 4   depth: 2   mae: 0.026467172710644974
pc: 0.5   ps: 0.16   ph: 0.16   pp: 0.17999999999999997   p_coef: 0.001   add(X2, add(X3, X1))   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.5   ps: 0.16   ph: 0.16   pp: 0.17999999999999997   p_coef: 0.0015   add(X2, add(X3, X1))   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.5   ps: 0.15333333333333332   ph: 0.15333333333333332   pp: 0.19333333333333336   p_coef: 0.0015   add(add(X1, X3), X2)   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.5   ps: 0.15   ph: 0.15   pp: 0.19999999999999998   p_coef: 0.0005   add(X2, add(X3, X1))   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.5   ps: 0.1433333333333333   ph: 0.1433333333333333   pp: 0.21333333333333337   p_coef: 0.0015   add(add(X3, X1), X2)   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.55   ps: 0.1433333333333333   ph: 0.1433333333333333   pp: 0.16333333333333333   p_coef: 0.0015   add(add(X1, X3), X2)   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.55   ps: 0.13666666666666663   ph: 0.13666666666666663   pp: 0.17666666666666672   p_coef: 0.0005   add(X2, add(X3, X1))   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.55   ps: 0.13666666666666663   ph: 0.13666666666666663   pp: 0.17666666666666672   p_coef: 0.001   add(X2, add(X3, X1))   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.6000000000000001   ps: 0.1333333333333333   ph: 0.1333333333333333   pp: 0.1333333333333333   p_coef: 0.001   add(add(X1, X3), X2)   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.6000000000000001   ps: 0.1333333333333333   ph: 0.1333333333333333   pp: 0.1333333333333333   p_coef: 0.0015   add(X2, add(X3, X1))   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.6000000000000001   ps: 0.11999999999999995   ph: 0.11999999999999995   pp: 0.16000000000000003   p_coef: 0.0015   add(X2, add(X1, X3))   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.6000000000000001   ps: 0.11333333333333329   ph: 0.11333333333333329   pp: 0.17333333333333334   p_coef: 0.001   add(X2, add(X3, X1))   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.6000000000000001   ps: 0.11333333333333329   ph: 0.11333333333333329   pp: 0.17333333333333334   p_coef: 0.0015   add(X2, add(X3, X1))   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.6000000000000001   ps: 0.10999999999999995   ph: 0.10999999999999995   pp: 0.18000000000000005   p_coef: 0.0015   add(add(X1, X3), X2)   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.6500000000000001   ps: 0.11333333333333329   ph: 0.11333333333333329   pp: 0.1233333333333333   p_coef: 0.001   add(add(X3, X1), X2)   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.6500000000000001   ps: 0.10333333333333328   ph: 0.10333333333333328   pp: 0.1433333333333333   p_coef: 0.0015   add(add(X3, X1), X2)   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.6500000000000001   ps: 0.09999999999999994   ph: 0.09999999999999994   pp: 0.15000000000000002   p_coef: 0.0015   add(add(X1, X3), X2)   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.6500000000000001   ps: 0.09333333333333327   ph: 0.09333333333333327   pp: 0.16333333333333333   p_coef: 0.0005   add(add(X3, X1), X2)   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.7000000000000002   ps: 0.09666666666666661   ph: 0.09666666666666661   pp: 0.10666666666666659   p_coef: 0.001   add(add(X1, X3), X2)   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.7000000000000002   ps: 0.07999999999999992   ph: 0.07999999999999992   pp: 0.14   p_coef: 0.0005   add(add(X1, X3), X2)   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.7000000000000002   ps: 0.07666666666666659   ph: 0.07666666666666659   pp: 0.1466666666666666   p_coef: 0.001   add(add(X3, X1), X2)   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.7500000000000002   ps: 0.07333333333333325   ph: 0.07333333333333325   pp: 0.10333333333333328   p_coef: 0.0015   add(add(X3, X1), X2)   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.7500000000000002   ps: 0.06666666666666658   ph: 0.06666666666666658   pp: 0.1166666666666666   p_coef: 0.0015   add(X2, add(X3, X1))   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.8000000000000003   ps: 0.06333333333333324   ph: 0.06333333333333324   pp: 0.07333333333333325   p_coef: 0.0015   add(X2, add(X3, X1))   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.8000000000000003   ps: 0.05333333333333323   ph: 0.05333333333333323   pp: 0.09333333333333327   p_coef: 0.0015   add(X2, add(X3, X1))   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.8000000000000003   ps: 0.0499999999999999   ph: 0.0499999999999999   pp: 0.09999999999999992   p_coef: 0.0015   add(X2, add(X3, X1))   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.8000000000000003   ps: 0.04666666666666656   ph: 0.04666666666666656   pp: 0.10666666666666663   p_coef: 0.0015   add(X2, add(X3, X1))   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.8000000000000003   ps: 0.043333333333333224   ph: 0.043333333333333224   pp: 0.11333333333333329   p_coef: 0.001   add(X2, add(X3, X1))   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.8500000000000003   ps: 0.04666666666666656   ph: 0.04666666666666656   pp: 0.05666666666666658   p_coef: 0.001   add(X2, add(X3, X1))   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.8500000000000003   ps: 0.03999999999999989   ph: 0.03999999999999989   pp: 0.0699999999999999   p_coef: 0.001   add(X2, add(X1, X3))   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.9000000000000004   ps: 0.029999999999999884   ph: 0.029999999999999884   pp: 0.03999999999999987   p_coef: 0.001   add(add(X1, X3), X2)   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.9000000000000004   ps: 0.02666666666666655   ph: 0.02666666666666655   pp: 0.04666666666666655   p_coef: 0.0015   add(add(X1, X3), X2)   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.9000000000000004   ps: 0.013333333333333225   ph: 0.013333333333333225   pp: 0.0733333333333332   p_coef: 0.001   add(add(X3, X1), X2)   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.9000000000000004   ps: 0.013333333333333225   ph: 0.013333333333333225   pp: 0.0733333333333332   p_coef: 0.0015   add(add(X3, X1), X2)   length: 5   depth: 2   mae: 0.026632464099765718
pc: 0.5   ps: 0.16333333333333333   ph: 0.16333333333333333   pp: 0.17333333333333334   p_coef: 0.0015   add(add(X2, X1), X3)   length: 5   depth: 2   mae: 0.026632464099765732
pc: 0.6000000000000001   ps: 0.1333333333333333   ph: 0.1333333333333333   pp: 0.1333333333333333   p_coef: 0.0005   add(add(X1, X2), X3)   length: 5   depth: 2   mae: 0.026632464099765732
pc: 0.6500000000000001   ps: 0.10999999999999995   ph: 0.10999999999999995   pp: 0.13   p_coef: 0.0015   add(add(X1, X2), X3)   length: 5   depth: 2   mae: 0.026632464099765732
pc: 0.7000000000000002   ps: 0.09999999999999994   ph: 0.09999999999999994   pp: 0.09999999999999996   p_coef: 0.001   add(add(X2, X1), X3)   length: 5   depth: 2   mae: 0.026632464099765732
pc: 0.7000000000000002   ps: 0.09999999999999994   ph: 0.09999999999999994   pp: 0.09999999999999996   p_coef: 0.0015   add(X3, add(X1, X2))   length: 5   depth: 2   mae: 0.026632464099765732
pc: 0.7000000000000002   ps: 0.09666666666666661   ph: 0.09666666666666661   pp: 0.10666666666666659   p_coef: 0.0015   add(add(X2, X1), X3)   length: 5   depth: 2   mae: 0.026632464099765732
pc: 0.7000000000000002   ps: 0.0866666666666666   ph: 0.0866666666666666   pp: 0.1266666666666666   p_coef: 0.001   add(add(X2, X1), X3)   length: 5   depth: 2   mae: 0.026632464099765732
pc: 0.7000000000000002   ps: 0.07999999999999992   ph: 0.07999999999999992   pp: 0.14   p_coef: 0.001   add(add(X1, X2), X3)   length: 5   depth: 2   mae: 0.026632464099765732
pc: 0.7500000000000002   ps: 0.07666666666666659   ph: 0.07666666666666659   pp: 0.09666666666666658   p_coef: 0.0015   add(X3, add(X2, X1))   length: 5   depth: 2   mae: 0.026632464099765732
pc: 0.8000000000000003   ps: 0.06666666666666658   ph: 0.06666666666666658   pp: 0.06666666666666655   p_coef: 0.0015   add(add(X2, X1), X3)   length: 5   depth: 2   mae: 0.026632464099765732
pc: 0.8000000000000003   ps: 0.043333333333333224   ph: 0.043333333333333224   pp: 0.11333333333333329   p_coef: 0.0015   add(add(X1, X2), X3)   length: 5   depth: 2   mae: 0.026632464099765732
pc: 0.8500000000000003   ps: 0.0499999999999999   ph: 0.0499999999999999   pp: 0.049999999999999885   p_coef: 0.0015   add(X3, add(X1, X2))   length: 5   depth: 2   mae: 0.026632464099765732
pc: 0.8500000000000003   ps: 0.043333333333333224   ph: 0.043333333333333224   pp: 0.06333333333333324   p_coef: 0.0015   add(X3, add(X2, X1))   length: 5   depth: 2   mae: 0.026632464099765732
pc: 0.8500000000000003   ps: 0.03666666666666655   ph: 0.03666666666666655   pp: 0.0766666666666666   p_coef: 0.0015   add(X3, add(X2, X1))   length: 5   depth: 2   mae: 0.026632464099765732
pc: 0.9000000000000004   ps: 0.009999999999999893   ph: 0.009999999999999893   pp: 0.07999999999999985   p_coef: 0.0015   add(add(X2, X1), X3)   length: 5   depth: 2   mae: 0.026632464099765732
pc: 0.8500000000000003   ps: 0.029999999999999877   ph: 0.029999999999999877   pp: 0.08999999999999994   p_coef: 0.0015   add(X1, add(X2, X3))   length: 5   depth: 2   mae: 0.026632464099765742
pc: 0.5   ps: 0.15666666666666665   ph: 0.15666666666666665   pp: 0.18666666666666673   p_coef: 0.001   sub(X1, sub(-0.913, X1))   length: 5   depth: 2   mae: 0.027514003930135433
pc: 0.6000000000000001   ps: 0.11999999999999995   ph: 0.11999999999999995   pp: 0.16000000000000003   p_coef: 0.0015   sqrt(div(X1, 0.133))   length: 4   depth: 2   mae: 0.027870284309241544
pc: 0.7500000000000002   ps: 0.07333333333333325   ph: 0.07333333333333325   pp: 0.10333333333333328   p_coef: 0.0015   add(add(X1, 0.343), 0.958)   length: 5   depth: 2   mae: 0.028456740057235027
pc: 0.8500000000000003   ps: 0.043333333333333224   ph: 0.043333333333333224   pp: 0.06333333333333324   p_coef: 0.0015   sqrt(div(X1, -0.133))   length: 4   depth: 2   mae: 0.02848853266155583
pc: 0.9000000000000004   ps: 0.02333333333333322   ph: 0.02333333333333322   pp: 0.053333333333333205   p_coef: 0.0015   add(add(X1, 0.452), sqrt(-0.727))   length: 6   depth: 2   mae: 0.028582330269912144
pc: 0.55   ps: 0.13666666666666663   ph: 0.13666666666666663   pp: 0.17666666666666672   p_coef: 0.0015   div(sqrt(X1), sqrt(-0.132))   length: 5   depth: 2   mae: 0.029632439899810556
pc: 0.6000000000000001   ps: 0.10999999999999995   ph: 0.10999999999999995   pp: 0.18000000000000005   p_coef: 0.0015   sqrt(div(X1, -0.136))   length: 4   depth: 2   mae: 0.03032615922207412
pc: 0.8500000000000003   ps: 0.0499999999999999   ph: 0.0499999999999999   pp: 0.049999999999999885   p_coef: 0.001   add(add(X0, div(X1, X0)), 0.329)   length: 7   depth: 3   mae: 0.022691118307860983
pc: 0.7000000000000002   ps: 0.09333333333333327   ph: 0.09333333333333327   pp: 0.11333333333333329   p_coef: 0.0005   add(add(sub(0.908, -0.116), X1), X2)   length: 7   depth: 3   mae: 0.02271933080060304
pc: 0.55   ps: 0.13999999999999999   ph: 0.13999999999999999   pp: 0.16999999999999996   p_coef: 0.001   add(sub(mul(X1, X3), -0.917), X1)   length: 7   depth: 3   mae: 0.022735092592592494
pc: 0.6000000000000001   ps: 0.12666666666666662   ph: 0.12666666666666662   pp: 0.1466666666666667   p_coef: 0.0015   add(0.918, add(mul(X3, X1), X1))   length: 7   depth: 3   mae: 0.022735092592592505
pc: 0.6000000000000001   ps: 0.11666666666666663   ph: 0.11666666666666663   pp: 0.16666666666666663   p_coef: 0.0005   add(add(X1, mul(X1, X3)), 0.915)   length: 7   depth: 3   mae: 0.022735092592592543
pc: 0.55   ps: 0.12666666666666662   ph: 0.12666666666666662   pp: 0.19666666666666674   p_coef: 0.0005   add(div(X5, 0.863), sub(add(X1, X2), -0.548))   length: 9   depth: 3   mae: 0.022747917809655745
pc: 0.55   ps: 0.15   ph: 0.15   pp: 0.14999999999999994   p_coef: 0.0005   add(0.688, add(sqrt(X1), X1))   length: 6   depth: 3   mae: 0.022753486841664648
pc: 0.6000000000000001   ps: 0.11999999999999995   ph: 0.11999999999999995   pp: 0.16000000000000003   p_coef: 0.001   add(add(sqrt(X2), sub(X5, -0.469)), X2)   length: 8   depth: 3   mae: 0.02277080277278376
pc: 0.5   ps: 0.14666666666666664   ph: 0.14666666666666664   pp: 0.20666666666666675   p_coef: 0.0015   sub(add(sqrt(X1), add(X1, 0.657)), div(-0.174, X0))   length: 10   depth: 3   mae: 0.022806501282645286
pc: 0.7500000000000002   ps: 0.06999999999999991   ph: 0.06999999999999991   pp: 0.10999999999999997   p_coef: 0.0005   add(add(X2, X0), sqrt(sub(X5, -0.628)))   length: 8   depth: 3   mae: 0.02281650045033347
pc: 0.9000000000000004   ps: 0.016666666666666555   ph: 0.016666666666666555   pp: 0.06666666666666654   p_coef: 0.0005   add(sqrt(sub(X5, -0.630)), add(X0, X2))   length: 8   depth: 3   mae: 0.022816513070340924
pc: 0.8000000000000003   ps: 0.06333333333333324   ph: 0.06333333333333324   pp: 0.07333333333333325   p_coef: 0.0005   add(div(X2, 0.939), add(sqrt(X3), X1))   length: 8   depth: 3   mae: 0.02282688167184499
pc: 0.55   ps: 0.1333333333333333   ph: 0.1333333333333333   pp: 0.18333333333333335   p_coef: 0.0005   add(div(add(X1, X5), X3), 0.921)   length: 7   depth: 3   mae: 0.022827516233411418
pc: 0.6500000000000001   ps: 0.10999999999999995   ph: 0.10999999999999995   pp: 0.13   p_coef: 0.0005   add(add(sqrt(X0), X1), 0.684)   length: 6   depth: 3   mae: 0.022829690338281194
pc: 0.5   ps: 0.16333333333333333   ph: 0.16333333333333333   pp: 0.17333333333333334   p_coef: 0.001   mul(add(0.949, X1), add(sqrt(X0), 0.641))   length: 8   depth: 3   mae: 0.0228499555380071
pc: 0.8500000000000003   ps: 0.029999999999999877   ph: 0.029999999999999877   pp: 0.08999999999999994   p_coef: 0.0005   add(add(sqrt(0.838), X1), X0)   length: 6   depth: 3   mae: 0.022856481481481436
pc: 0.9000000000000004   ps: 0.033333333333333215   ph: 0.033333333333333215   pp: 0.033333333333333215   p_coef: 0.0015   add(X0, add(sqrt(-0.838), X1))   length: 6   depth: 3   mae: 0.022856481481481436
pc: 0.9000000000000004   ps: 0.009999999999999893   ph: 0.009999999999999893   pp: 0.07999999999999985   p_coef: 0.001   add(div(sqrt(X3), X3), sub(X1, -0.327))   length: 8   depth: 3   mae: 0.022869295715773882
pc: 0.9000000000000004   ps: 0.033333333333333215   ph: 0.033333333333333215   pp: 0.033333333333333215   p_coef: 0.0005   add(sqrt(0.848), add(div(X2, X4), sqrt(X1)))   length: 9   depth: 3   mae: 0.022874835562583764
pc: 0.5   ps: 0.1433333333333333   ph: 0.1433333333333333   pp: 0.21333333333333337   p_coef: 0.0005   add(add(0.161, X1), sqrt(add(0.950, X1)))   length: 8   depth: 3   mae: 0.022881773132169117
pc: 0.9000000000000004   ps: 0.009999999999999893   ph: 0.009999999999999893   pp: 0.07999999999999985   p_coef: 0.0005   add(add(X0, add(0.603, X2)), 0.417)   length: 7   depth: 3   mae: 0.022891084608223963
pc: 0.8500000000000003   ps: 0.03999999999999989   ph: 0.03999999999999989   pp: 0.0699999999999999   p_coef: 0.0005   add(sub(sub(X0, -0.026), -0.889), X1)   length: 7   depth: 3   mae: 0.02289250835035956
pc: 0.7500000000000002   ps: 0.06666666666666658   ph: 0.06666666666666658   pp: 0.1166666666666666   p_coef: 0.001   div(sub(add(X0, X2), -0.764), 0.852)   length: 7   depth: 3   mae: 0.022908168212400753
pc: 0.7000000000000002   ps: 0.0866666666666666   ph: 0.0866666666666666   pp: 0.1266666666666666   p_coef: 0.0015   sub(add(div(X1, X0), X0), -0.326)   length: 7   depth: 3   mae: 0.022922278584233742
pc: 0.9000000000000004   ps: 0.02666666666666655   ph: 0.02666666666666655   pp: 0.04666666666666655   p_coef: 0.0005   add(sqrt(0.466), add(X0, sqrt(X1)))   length: 7   depth: 3   mae: 0.02292692220229585
pc: 0.6500000000000001   ps: 0.09666666666666661   ph: 0.09666666666666661   pp: 0.15666666666666662   p_coef: 0.001   add(X0, add(sqrt(-0.595), sqrt(X2)))   length: 7   depth: 3   mae: 0.022934028280341117
pc: 0.7000000000000002   ps: 0.07666666666666659   ph: 0.07666666666666659   pp: 0.1466666666666666   p_coef: 0.0015   add(div(sub(X1, -0.270), sqrt(-0.354)), sqrt(0.350))   length: 9   depth: 3   mae: 0.022963724437125833
pc: 0.6000000000000001   ps: 0.12999999999999998   ph: 0.12999999999999998   pp: 0.13999999999999993   p_coef: 0.0005   add(div(sqrt(X4), X4), div(X1, X0))   length: 8   depth: 3   mae: 0.02296520873568396
pc: 0.55   ps: 0.1433333333333333   ph: 0.1433333333333333   pp: 0.16333333333333333   p_coef: 0.001   add(X0, add(0.682, sqrt(X1)))   length: 6   depth: 3   mae: 0.02298712493045971
pc: 0.55   ps: 0.13999999999999999   ph: 0.13999999999999999   pp: 0.16999999999999996   p_coef: 0.0005   add(mul(add(X5, X3), sqrt(-0.419)), add(X1, X1))   length: 10   depth: 3   mae: 0.0229889951173405
pc: 0.8000000000000003   ps: 0.05666666666666657   ph: 0.05666666666666657   pp: 0.08666666666666661   p_coef: 0.0015   add(add(add(X1, X2), 0.858), 0.165)   length: 7   depth: 3   mae: 0.022989895681417294
